ID_Cliente,Nome,Idade,Data_Cadastro,Localizacao,Genero
2293,Bruno Almeida,30,2024-01-17,Madeira,Masculino
2294,Igor Lima,86,2023-06-18,Porto,Masculino
2295,Otávio Ferreira,84,2024-04-10,Faro,Feminino
2296,Fernanda Pereira,47,2023-01-13,Leiria,Masculino
2297,Bruno Ferreira,52,2023-06-03,Braga,Masculino
2298,Gabriel Santos,34,2023-07-03,Braga,Masculino
2299,Gabriel Pereira,49,2023-04-30,Açores,Feminino
2300,Otávio Santos,86,2024-10-28,Évora,Masculino
2301,Gabriel Nascimento,32,2023-09-24,Porto,Feminino
2302,Gabriel Santos,87,2023-04-26,Faro,Feminino
2303,Juliana Ferreira,19,2023-05-04,Setúbal,Masculino
2304,Otávio Pereira,76,2024-12-19,Braga,Feminino
2305,Vanessa Costa,81,2023-03-14,Coimbra,Feminino
2306,Rafael Nascimento,83,2024-03-04,Braga,Feminino
2307,Sara Pereira,61,2024-03-13,Madeira,Feminino
2308,Otávio Santos,41,2023-08-08,Lisboa,Feminino
2309,Rafael Nascimento,81,2024-07-05,Coimbra,Masculino
2310,Natália Costa,30,2023-09-23,Évora,Masculino
2311,Gabriel Santos,47,2024-05-15,Braga,Feminino
2312,Katia Lima,78,2024-09-05,Braga,Masculino
2313,Thiago Oliveira,59,2024-07-12,Faro,Feminino
2314,Fernanda Oliveira,38,2024-01-21,Madeira,Feminino
2315,Vanessa Almeida,52,2024-04-29,Braga,Feminino
2316,Juliana Rodrigues,36,2024-02-10,Évora,Feminino
2317,Katia Nascimento,57,2023-10-11,Açores,Feminino
2318,Natália Silva,69,2024-10-24,Setúbal,Feminino
2319,Eduardo Nascimento,53,2024-11-30,Faro,Masculino
2320,Igor Costa,65,2024-11-25,Évora,Feminino
2321,Mariana Rodrigues,89,2023-05-26,Faro,Masculino
2322,Vanessa Lima,74,2024-03-14,Porto,Masculino
2323,Helena Oliveira,59,2023-08-16,Açores,Feminino
2324,Bruno Almeida,80,2024-04-08,Braga,Feminino
2325,Bruno Santos,25,2023-03-06,Évora,Feminino
2326,Sara Rodrigues,74,2024-03-03,Porto,Feminino
2327,Eduardo Santos,59,2023-10-23,Coimbra,Masculino
2328,Thiago Costa,43,2023-05-24,Porto,Feminino
2329,Helena Rodrigues,87,2023-02-12,Braga,Feminino
2330,Ana Oliveira,26,2023-01-03,Évora,Feminino
2331,Otávio Pereira,41,2024-01-26,Leiria,Masculino
2332,Otávio Rodrigues,60,2024-05-30,Braga,Feminino
2333,Vanessa Silva,35,2024-08-19,Setúbal,Feminino
2334,Mariana Nascimento,24,2023-06-27,Lisboa,Feminino
2335,Ana Ferreira,73,2024-11-17,Madeira,Feminino
2336,Sara Nascimento,54,2023-05-11,Évora,Masculino
2337,Carlos Ferreira,29,2023-05-28,Porto,Masculino
2338,Rafael Santos,77,2023-04-05,Faro,Masculino
2339,Natália Costa,77,2023-09-14,Coimbra,Feminino
2340,Carlos Oliveira,61,2023-09-12,Madeira,Feminino
2341,Ana Almeida,55,2024-12-13,Açores,Feminino
2342,Ana Silva,46,2024-01-24,Setúbal,Masculino
2343,Igor Pereira,59,2023-06-23,Leiria,Masculino
2344,Thiago Rodrigues,37,2024-06-09,Coimbra,Masculino
2345,Juliana Oliveira,30,2024-11-23,Madeira,Masculino
2346,Eduardo Lima,62,2024-10-10,Évora,Feminino
2347,Helena Pereira,43,2024-02-13,Coimbra,Feminino
2348,Igor Pereira,45,2023-12-22,Lisboa,Masculino
2349,Otávio Santos,66,2024-11-23,Leiria,Masculino
2350,Mariana Silva,75,2023-09-27,Setúbal,Masculino
2351,Gabriel Almeida,33,2024-09-15,Coimbra,Masculino
2352,Fernanda Pereira,33,2023-08-07,Açores,Feminino
2353,Katia Almeida,42,2024-05-18,Porto,Feminino
2354,Patrícia Costa,83,2024-08-27,Leiria,Masculino
2355,Ana Almeida,71,2023-11-06,Porto,Feminino
2356,Leonardo Costa,26,2023-10-02,Braga,Masculino
2357,Carlos Almeida,78,2024-12-03,Braga,Feminino
2358,Bruno Oliveira,49,2024-06-21,Açores,Masculino
2359,Eduardo Lima,37,2024-07-29,Leiria,Masculino
2360,Bruno Ferreira,44,2023-02-12,Braga,Feminino
2361,Vanessa Almeida,38,2023-10-17,Coimbra,Masculino
2362,Rafael Oliveira,41,2023-12-12,Porto,Masculino
2363,Ana Nascimento,44,2024-02-10,Setúbal,Feminino
2364,Igor Ferreira,59,2024-11-20,Lisboa,Feminino
2365,Ana Nascimento,22,2024-07-25,Setúbal,Masculino
2366,Sara Almeida,85,2024-06-29,Coimbra,Masculino
2367,Ana Rodrigues,46,2024-09-16,Setúbal,Masculino
2368,Daniela Nascimento,77,2023-10-21,Madeira,Feminino
2369,Eduardo Ferreira,18,2024-02-05,Leiria,Feminino
2370,Igor Oliveira,59,2023-02-16,Madeira,Feminino
2371,Vanessa Santos,79,2023-08-03,Açores,Masculino
2372,Eduardo Pereira,83,2024-08-09,Coimbra,Masculino
2373,Carlos Santos,69,2024-03-05,Açores,Masculino
2374,Helena Pereira,50,2024-06-13,Braga,Feminino
2375,Otávio Ferreira,84,2023-07-09,Açores,Feminino
2376,Eduardo Rodrigues,72,2023-12-02,Coimbra,Masculino
2377,Mariana Silva,43,2024-06-16,Lisboa,Masculino
2378,Bruno Pereira,38,2023-11-09,Évora,Masculino
2379,Thiago Nascimento,79,2024-01-02,Faro,Feminino
2380,Otávio Pereira,76,2023-03-24,Braga,Feminino
2381,Daniela Costa,83,2024-01-09,Évora,Masculino
2382,Igor Rodrigues,80,2023-06-06,Leiria,Masculino
2383,Katia Lima,51,2024-10-16,Évora,Feminino
2384,Ana Lima,34,2024-09-14,Faro,Feminino
2385,Daniela Santos,88,2022-12-21,Braga,Masculino
2386,Leonardo Costa,75,2023-09-30,Madeira,Masculino
2387,Rafael Oliveira,68,2023-07-15,Faro,Masculino
2388,Helena Silva,43,2023-12-23,Madeira,Masculino
2389,Thiago Lima,85,2024-11-01,Madeira,Feminino
2390,Sara Pereira,85,2024-07-02,Évora,Masculino
2391,Daniela Oliveira,46,2024-07-17,Madeira,Feminino
2392,Gabriel Costa,24,2023-11-05,Braga,Feminino
2393,Rafael Almeida,78,2023-08-28,Évora,Masculino
2394,Juliana Silva,27,2024-04-06,Madeira,Feminino
2395,Gabriel Ferreira,26,2024-10-20,Setúbal,Masculino
2396,Eduardo Nascimento,38,2024-04-15,Setúbal,Masculino
2397,Natália Almeida,42,2024-04-09,Évora,Masculino
2398,Helena Costa,35,2023-11-04,Porto,Masculino
2399,Gabriel Nascimento,36,2023-01-31,Braga,Feminino
2400,Ana Santos,84,2024-02-05,Madeira,Masculino
2401,Vanessa Nascimento,47,2023-02-12,Leiria,Feminino
2402,Daniela Lima,76,2024-07-15,Porto,Feminino
2403,Igor Silva,66,2024-04-02,Porto,Feminino
2404,Natália Ferreira,39,2022-12-24,Leiria,Feminino
2405,Helena Lima,31,2024-09-20,Açores,Feminino
2406,Helena Nascimento,73,2023-10-15,Lisboa,Masculino
2407,Igor Costa,50,2023-03-05,Madeira,Feminino
2408,Natália Costa,63,2024-09-25,Lisboa,Masculino
2409,Patrícia Pereira,81,2024-05-07,Açores,Feminino
2410,Igor Santos,80,2023-05-25,Açores,Feminino
2411,Vanessa Lima,66,2024-11-06,Açores,Masculino
2412,Thiago Santos,30,2024-08-21,Faro,Feminino
2413,Thiago Ferreira,71,2023-11-12,Lisboa,Feminino
2414,Otávio Nascimento,84,2024-11-11,Setúbal,Feminino
2415,Ana Pereira,90,2024-06-17,Lisboa,Feminino
2416,Daniela Costa,70,2024-11-20,Leiria,Feminino
2417,Leonardo Rodrigues,63,2024-04-09,Braga,Feminino
2418,Bruno Rodrigues,76,2023-01-04,Braga,Masculino
2419,Gabriel Lima,88,2023-02-25,Évora,Feminino
2420,Leonardo Oliveira,81,2024-09-19,Évora,Feminino
2421,Vanessa Lima,47,2024-01-30,Braga,Masculino
2422,Carlos Almeida,58,2023-03-24,Leiria,Masculino
2423,Mariana Pereira,51,2022-12-26,Leiria,Feminino
2424,Katia Nascimento,64,2024-07-09,Coimbra,Feminino
2425,Ana Santos,42,2023-05-04,Braga,Feminino
2426,Sara Lima,40,2023-11-08,Açores,Masculino
2427,Gabriel Santos,29,2022-12-22,Açores,Feminino
2428,Igor Oliveira,61,2023-06-23,Évora,Feminino
2429,Eduardo Almeida,31,2024-02-23,Açores,Masculino
2430,Katia Pereira,74,2024-11-08,Faro,Masculino
2431,Igor Silva,81,2024-05-04,Faro,Masculino
2432,Helena Nascimento,45,2024-07-24,Lisboa,Feminino
2433,Helena Silva,79,2023-09-27,Setúbal,Masculino
2434,Natália Oliveira,84,2023-05-05,Setúbal,Feminino
2435,Igor Rodrigues,51,2023-10-05,Évora,Feminino
2436,Helena Rodrigues,87,2023-12-20,Porto,Masculino
2437,Katia Pereira,86,2023-05-07,Coimbra,Masculino
2438,Rafael Nascimento,86,2024-02-02,Porto,Masculino
2439,Leonardo Lima,46,2023-08-31,Braga,Masculino
2440,Otávio Ferreira,74,2023-07-29,Açores,Feminino
2441,Carlos Oliveira,20,2023-05-26,Leiria,Masculino
2442,Leonardo Nascimento,36,2024-10-15,Évora,Masculino
2443,Igor Ferreira,50,2024-11-21,Açores,Feminino
2444,Natália Oliveira,68,2024-05-13,Leiria,Feminino
2445,Sara Costa,60,2024-04-25,Açores,Feminino
2446,Eduardo Lima,58,2024-12-13,Açores,Masculino
2447,Leonardo Ferreira,33,2024-10-08,Açores,Masculino
2448,Rafael Almeida,38,2024-06-03,Faro,Masculino
2449,Fernanda Silva,81,2024-08-19,Évora,Masculino
2450,Daniela Almeida,67,2023-10-29,Setúbal,Feminino
2451,Eduardo Rodrigues,41,2024-09-12,Braga,Feminino
2452,Fernanda Almeida,50,2023-07-27,Porto,Masculino
2453,Igor Almeida,43,2024-05-01,Évora,Masculino
2454,Katia Nascimento,30,2023-07-02,Braga,Masculino
2455,Vanessa Silva,89,2024-10-20,Évora,Masculino
2456,Fernanda Silva,85,2024-12-07,Lisboa,Feminino
2457,Mariana Costa,21,2023-05-18,Açores,Feminino
2458,Carlos Oliveira,42,2023-03-09,Açores,Feminino
2459,Fernanda Lima,45,2024-01-01,Porto,Masculino
2460,Vanessa Rodrigues,40,2023-09-25,Coimbra,Masculino
2461,Otávio Silva,22,2023-06-18,Porto,Feminino
2462,Juliana Santos,62,2023-01-20,Coimbra,Masculino
2463,Daniela Nascimento,42,2023-04-12,Coimbra,Feminino
2464,Otávio Lima,67,2023-09-18,Porto,Masculino
2465,Katia Pereira,64,2024-07-28,Faro,Feminino
2466,Gabriel Almeida,23,2023-12-19,Lisboa,Feminino
2467,Thiago Santos,84,2024-09-17,Évora,Feminino
2468,Sara Pereira,54,2024-01-26,Coimbra,Feminino
2469,Gabriel Costa,72,2023-11-02,Setúbal,Feminino
2470,Carlos Nascimento,21,2023-08-04,Porto,Feminino
2471,Sara Nascimento,67,2024-02-10,Leiria,Feminino
2472,Bruno Lima,23,2024-06-10,Porto,Feminino
2473,Thiago Ferreira,87,2024-06-25,Évora,Masculino
2474,Sara Silva,24,2024-02-13,Setúbal,Masculino
2475,Leonardo Lima,24,2023-01-19,Setúbal,Masculino
2476,Rafael Rodrigues,23,2024-05-14,Porto,Feminino
2477,Fernanda Pereira,58,2024-10-06,Faro,Feminino
2478,Gabriel Ferreira,19,2024-11-03,Setúbal,Masculino
2479,Daniela Costa,18,2024-04-17,Évora,Masculino
2480,Mariana Pereira,65,2023-11-04,Lisboa,Masculino
2481,Eduardo Ferreira,49,2023-03-24,Braga,Feminino
2482,Thiago Costa,44,2023-02-19,Braga,Feminino
2483,Ana Almeida,70,2023-11-29,Braga,Masculino
2484,Patrícia Costa,19,2023-03-19,Setúbal,Masculino
2485,Otávio Oliveira,46,2024-10-08,Porto,Masculino
2486,Fernanda Nascimento,26,2024-06-15,Madeira,Feminino
2487,Fernanda Costa,68,2024-03-03,Madeira,Feminino
2488,Juliana Ferreira,51,2024-08-30,Porto,Feminino
2489,Gabriel Santos,89,2023-07-29,Faro,Masculino
2490,Rafael Silva,78,2023-08-17,Porto,Masculino
2491,Helena Silva,67,2024-06-14,Porto,Masculino
2492,Helena Almeida,65,2023-09-28,Coimbra,Feminino
2493,Vanessa Silva,82,2024-06-09,Faro,Feminino
2494,Bruno Ferreira,19,2024-07-16,Évora,Feminino
2495,Fernanda Rodrigues,77,2024-05-28,Lisboa,Feminino
2496,Mariana Oliveira,55,2023-07-21,Porto,Masculino
2497,Fernanda Pereira,60,2023-02-15,Leiria,Masculino
2498,Otávio Santos,49,2023-04-13,Madeira,Feminino
2499,Sara Oliveira,36,2023-06-08,Évora,Masculino
2500,Daniela Santos,70,2023-07-08,Madeira,Masculino
2501,Vanessa Oliveira,59,2023-12-06,Lisboa,Masculino
2502,Daniela Pereira,18,2023-11-25,Lisboa,Masculino
2503,Mariana Ferreira,33,2024-05-04,Lisboa,Masculino
2504,Ana Nascimento,67,2024-03-05,Açores,Feminino
2505,Otávio Pereira,80,2023-04-02,Braga,Feminino
2506,Otávio Nascimento,37,2023-09-11,Madeira,Feminino
2507,Helena Oliveira,54,2023-03-08,Coimbra,Feminino
2508,Igor Oliveira,65,2024-11-28,Setúbal,Feminino
2509,Eduardo Silva,76,2023-10-26,Madeira,Masculino
2510,Mariana Oliveira,63,2024-05-20,Setúbal,Feminino
2511,Natália Nascimento,75,2023-09-22,Setúbal,Feminino
2512,Leonardo Rodrigues,59,2023-02-07,Setúbal,Masculino
2513,Rafael Pereira,49,2024-05-11,Faro,Masculino
2514,Vanessa Rodrigues,77,2023-06-07,Setúbal,Feminino
2515,Juliana Pereira,68,2024-07-28,Leiria,Masculino
2516,Sara Nascimento,56,2023-03-22,Setúbal,Masculino
2517,Gabriel Pereira,61,2023-06-04,Coimbra,Feminino
2518,Rafael Almeida,41,2023-09-23,Lisboa,Masculino
2519,Mariana Ferreira,40,2024-03-15,Açores,Masculino
2520,Mariana Ferreira,43,2024-07-18,Setúbal,Feminino
2521,Otávio Pereira,34,2023-08-09,Évora,Masculino
2522,Daniela Santos,28,2024-11-28,Lisboa,Masculino
2523,Katia Santos,58,2023-12-20,Faro,Masculino
2524,Gabriel Costa,26,2023-12-14,Açores,Feminino
2525,Thiago Nascimento,78,2024-01-08,Coimbra,Feminino
2526,Juliana Santos,89,2024-07-09,Coimbra,Masculino
2527,Natália Santos,86,2023-03-27,Setúbal,Masculino
2528,Sara Lima,78,2023-01-03,Braga,Masculino
2529,Daniela Oliveira,74,2024-09-11,Lisboa,Masculino
2530,Mariana Nascimento,66,2023-08-19,Coimbra,Masculino
2531,Thiago Rodrigues,74,2023-05-01,Açores,Masculino
2532,Otávio Silva,80,2023-02-01,Açores,Feminino
2533,Katia Santos,65,2024-10-10,Coimbra,Masculino
2534,Vanessa Costa,68,2024-07-19,Porto,Masculino
2535,Katia Costa,28,2023-12-22,Açores,Feminino
2536,Ana Ferreira,71,2024-06-29,Évora,Feminino
2537,Gabriel Lima,53,2023-07-06,Lisboa,Feminino
2538,Katia Oliveira,24,2023-02-24,Faro,Feminino
2539,Igor Nascimento,73,2024-01-09,Lisboa,Feminino
2540,Otávio Santos,60,2023-06-04,Lisboa,Masculino
2541,Vanessa Silva,20,2024-02-14,Setúbal,Masculino
2542,Patrícia Almeida,67,2024-11-13,Braga,Feminino
2543,Katia Rodrigues,83,2023-10-12,Setúbal,Feminino
2544,Eduardo Rodrigues,51,2023-06-03,Faro,Feminino
2545,Juliana Costa,28,2023-09-16,Porto,Feminino
2546,Rafael Santos,20,2024-08-10,Porto,Masculino
2547,Carlos Oliveira,65,2024-10-14,Coimbra,Masculino
2548,Carlos Santos,19,2024-12-06,Évora,Masculino
2549,Eduardo Ferreira,76,2023-03-14,Évora,Masculino
2550,Vanessa Santos,25,2022-12-29,Coimbra,Masculino
2551,Carlos Oliveira,29,2024-09-17,Lisboa,Feminino
2552,Helena Pereira,24,2024-09-29,Setúbal,Feminino
2553,Rafael Pereira,78,2024-05-31,Leiria,Masculino
2554,Patrícia Costa,25,2023-09-23,Coimbra,Masculino
2555,Carlos Oliveira,43,2024-03-25,Coimbra,Masculino
2556,Daniela Santos,42,2024-06-11,Évora,Masculino
2557,Fernanda Almeida,55,2023-04-14,Setúbal,Feminino
2558,Gabriel Almeida,50,2024-01-01,Faro,Masculino
2559,Igor Costa,38,2024-10-14,Lisboa,Masculino
2560,Patrícia Rodrigues,25,2023-03-26,Setúbal,Masculino
2561,Otávio Silva,29,2024-01-28,Açores,Feminino
2562,Vanessa Santos,90,2024-03-26,Évora,Feminino
2563,Leonardo Nascimento,65,2023-07-27,Braga,Feminino
2564,Katia Lima,42,2024-04-30,Açores,Masculino
2565,Bruno Rodrigues,70,2023-08-31,Leiria,Feminino
2566,Mariana Nascimento,77,2023-09-13,Coimbra,Masculino
2567,Mariana Almeida,21,2024-07-30,Évora,Feminino
2568,Eduardo Almeida,64,2024-12-05,Setúbal,Masculino
2569,Eduardo Ferreira,41,2024-05-11,Porto,Masculino
2570,Mariana Nascimento,37,2024-03-17,Évora,Masculino
2571,Ana Nascimento,68,2024-07-10,Braga,Feminino
2572,Helena Pereira,80,2023-04-08,Leiria,Feminino
2573,Natália Oliveira,80,2023-02-07,Lisboa,Feminino
2574,Daniela Santos,59,2022-12-28,Leiria,Feminino
2575,Eduardo Pereira,84,2023-08-01,Faro,Feminino
2576,Patrícia Silva,57,2023-03-14,Coimbra,Feminino
2577,Juliana Ferreira,72,2023-04-03,Porto,Masculino
2578,Rafael Costa,61,2023-12-03,Coimbra,Feminino
2579,Thiago Nascimento,26,2024-12-01,Leiria,Feminino
2580,Natália Pereira,44,2024-01-20,Faro,Feminino
2581,Patrícia Costa,89,2024-01-06,Açores,Feminino
2582,Gabriel Oliveira,59,2023-03-13,Açores,Masculino
2583,Thiago Ferreira,48,2024-04-08,Leiria,Feminino
2584,Ana Rodrigues,83,2024-09-13,Setúbal,Masculino
2585,Vanessa Rodrigues,28,2023-06-27,Leiria,Feminino
2586,Vanessa Costa,26,2023-09-16,Setúbal,Masculino
2587,Igor Oliveira,64,2024-10-20,Leiria,Masculino
2588,Helena Silva,59,2023-12-21,Açores,Feminino
2589,Sara Oliveira,52,2024-01-27,Leiria,Feminino
2590,Vanessa Lima,43,2023-02-27,Faro,Masculino
2591,Juliana Silva,42,2023-07-02,Madeira,Feminino
2592,Helena Almeida,72,2023-01-02,Lisboa,Feminino
2593,Igor Pereira,36,2024-02-20,Lisboa,Masculino
2594,Natália Santos,65,2023-08-31,Coimbra,Feminino
2595,Mariana Lima,38,2023-04-21,Leiria,Feminino
2596,Daniela Costa,76,2024-03-12,Faro,Feminino
2597,Juliana Oliveira,34,2024-01-24,Lisboa,Masculino
2598,Bruno Rodrigues,88,2023-08-19,Évora,Masculino
2599,Katia Almeida,88,2024-11-23,Setúbal,Feminino
2600,Mariana Oliveira,59,2023-04-02,Lisboa,Feminino
2601,Katia Ferreira,90,2024-11-09,Madeira,Masculino
2602,Eduardo Nascimento,26,2024-10-11,Coimbra,Masculino
2603,Daniela Lima,38,2022-12-20,Faro,Masculino
2604,Leonardo Rodrigues,61,2024-09-27,Setúbal,Feminino
2605,Carlos Nascimento,69,2023-06-10,Lisboa,Feminino
2606,Mariana Oliveira,88,2024-09-19,Faro,Feminino
2607,Fernanda Santos,51,2024-05-01,Faro,Masculino
2608,Sara Silva,24,2023-03-02,Faro,Feminino
2609,Bruno Silva,46,2024-04-25,Coimbra,Masculino
2610,Rafael Rodrigues,59,2023-11-19,Setúbal,Masculino
2611,Rafael Costa,81,2024-11-25,Setúbal,Masculino
2612,Bruno Pereira,22,2024-05-20,Faro,Feminino
2613,Ana Rodrigues,28,2023-05-04,Évora,Masculino
2614,Mariana Pereira,37,2023-06-19,Lisboa,Feminino
2615,Igor Lima,65,2023-07-15,Setúbal,Masculino
2616,Gabriel Ferreira,50,2024-01-12,Faro,Feminino
2617,Igor Almeida,33,2023-02-22,Braga,Feminino
2618,Ana Nascimento,83,2023-10-31,Faro,Masculino
2619,Daniela Silva,67,2024-09-01,Faro,Masculino
2620,Thiago Costa,45,2023-04-22,Braga,Feminino
2621,Otávio Silva,47,2023-05-19,Braga,Masculino
2622,Rafael Silva,57,2024-12-07,Faro,Masculino
2623,Katia Pereira,81,2023-11-18,Évora,Feminino
2624,Mariana Ferreira,39,2023-08-04,Leiria,Feminino
2625,Helena Santos,31,2024-12-19,Lisboa,Masculino
2626,Ana Costa,18,2024-02-13,Leiria,Feminino
2627,Thiago Oliveira,30,2024-10-26,Évora,Masculino
2628,Gabriel Almeida,65,2024-10-03,Braga,Feminino
2629,Ana Costa,22,2024-08-19,Braga,Masculino
2630,Igor Nascimento,44,2024-08-18,Lisboa,Feminino
2631,Fernanda Silva,32,2024-09-22,Faro,Feminino
2632,Thiago Lima,52,2024-03-18,Lisboa,Feminino
2633,Carlos Oliveira,45,2024-10-14,Setúbal,Feminino
2634,Ana Silva,81,2023-10-04,Leiria,Feminino
2635,Fernanda Silva,23,2023-02-16,Porto,Feminino
2636,Juliana Nascimento,43,2024-03-21,Lisboa,Feminino
2637,Gabriel Pereira,75,2024-12-18,Lisboa,Feminino
2638,Sara Nascimento,47,2024-11-01,Braga,Feminino
2639,Carlos Ferreira,65,2023-09-09,Leiria,Masculino
2640,Leonardo Rodrigues,88,2023-06-15,Coimbra,Feminino
2641,Leonardo Almeida,40,2023-05-05,Setúbal,Feminino
2642,Otávio Rodrigues,55,2024-07-21,Leiria,Feminino
2643,Leonardo Almeida,29,2023-04-13,Braga,Masculino
2644,Katia Rodrigues,77,2023-09-15,Madeira,Masculino
2645,Bruno Rodrigues,82,2023-03-20,Coimbra,Feminino
2646,Sara Oliveira,35,2024-05-23,Setúbal,Masculino
2647,Natália Santos,82,2023-06-11,Lisboa,Masculino
2648,Thiago Silva,50,2023-06-05,Coimbra,Masculino
2649,Katia Nascimento,32,2024-01-21,Évora,Feminino
2650,Rafael Almeida,46,2023-05-09,Évora,Feminino
2651,Daniela Pereira,76,2024-07-13,Faro,Masculino
2652,Rafael Santos,81,2024-07-25,Porto,Feminino
2653,Helena Almeida,56,2024-05-19,Madeira,Masculino
2654,Gabriel Silva,20,2024-11-18,Braga,Masculino
2655,Gabriel Oliveira,27,2024-10-12,Braga,Feminino
2656,Daniela Almeida,63,2023-02-11,Setúbal,Masculino
2657,Vanessa Costa,61,2023-11-18,Évora,Masculino
2658,Juliana Almeida,79,2023-03-10,Açores,Masculino
2659,Patrícia Silva,81,2024-01-27,Évora,Masculino
2660,Igor Nascimento,67,2023-06-17,Porto,Feminino
2661,Thiago Ferreira,62,2023-01-18,Leiria,Masculino
2662,Mariana Silva,80,2024-09-22,Leiria,Feminino
2663,Sara Santos,28,2024-04-12,Porto,Feminino
2664,Mariana Rodrigues,48,2023-04-11,Leiria,Masculino
2665,Katia Costa,88,2022-12-30,Leiria,Masculino
2666,Vanessa Almeida,30,2024-12-09,Coimbra,Masculino
2667,Rafael Nascimento,26,2023-07-24,Coimbra,Feminino
2668,Igor Ferreira,67,2023-06-20,Lisboa,Feminino
2669,Thiago Santos,84,2023-08-05,Coimbra,Feminino
2670,Juliana Oliveira,23,2024-02-26,Açores,Feminino
2671,Natália Santos,37,2024-10-02,Faro,Feminino
2672,Patrícia Pereira,18,2023-11-19,Coimbra,Feminino
2673,Bruno Costa,41,2024-05-05,Évora,Feminino
2674,Helena Nascimento,32,2024-09-07,Coimbra,Masculino
2675,Eduardo Ferreira,90,2024-11-25,Leiria,Feminino
2676,Leonardo Almeida,20,2022-12-25,Madeira,Feminino
2677,Sara Santos,71,2023-08-22,Lisboa,Feminino
2678,Natália Lima,72,2024-10-12,Porto,Masculino
2679,Igor Rodrigues,78,2023-11-05,Madeira,Masculino
2680,Eduardo Santos,21,2024-07-07,Porto,Masculino
2681,Gabriel Nascimento,87,2023-12-03,Madeira,Feminino
2682,Patrícia Santos,41,2023-05-03,Setúbal,Masculino
2683,Sara Silva,47,2024-05-26,Coimbra,Feminino
2684,Eduardo Almeida,19,2023-12-05,Lisboa,Masculino
2685,Daniela Lima,52,2023-04-30,Madeira,Masculino
2686,Juliana Oliveira,58,2024-04-14,Leiria,Masculino
2687,Gabriel Nascimento,79,2023-08-17,Faro,Masculino
2688,Fernanda Almeida,88,2023-03-12,Madeira,Masculino
2689,Eduardo Oliveira,83,2024-07-24,Porto,Feminino
2690,Rafael Santos,90,2024-07-04,Faro,Feminino
2691,Leonardo Pereira,51,2023-10-30,Lisboa,Feminino
2692,Bruno Rodrigues,68,2024-11-21,Faro,Feminino
2693,Mariana Nascimento,46,2024-08-11,Leiria,Feminino
2694,Fernanda Pereira,84,2024-02-29,Leiria,Masculino
2695,Natália Ferreira,21,2023-10-19,Porto,Masculino
2696,Eduardo Silva,65,2024-03-10,Setúbal,Feminino
2697,Otávio Rodrigues,56,2023-06-20,Açores,Feminino
2698,Juliana Nascimento,83,2023-08-08,Setúbal,Masculino
2699,Patrícia Rodrigues,29,2023-01-11,Leiria,Feminino
2700,Sara Lima,26,2024-04-06,Braga,Feminino
2701,Juliana Ferreira,83,2024-04-30,Évora,Feminino
2702,Helena Ferreira,42,2023-12-29,Braga,Masculino
2703,Katia Lima,70,2024-03-09,Braga,Feminino
2704,Gabriel Ferreira,35,2023-01-15,Braga,Masculino
2705,Leonardo Lima,88,2024-01-26,Faro,Feminino
2706,Thiago Lima,40,2024-08-21,Braga,Masculino
2707,Gabriel Ferreira,61,2024-06-15,Leiria,Feminino
2708,Helena Almeida,79,2024-03-17,Açores,Feminino
2709,Sara Rodrigues,36,2024-04-03,Açores,Masculino
2710,Igor Santos,66,2023-06-05,Setúbal,Masculino
2711,Carlos Pereira,50,2023-08-01,Leiria,Feminino
2712,Rafael Ferreira,71,2024-05-30,Braga,Masculino
2713,Natália Nascimento,31,2023-08-20,Setúbal,Feminino
2714,Katia Santos,35,2024-06-17,Porto,Feminino
2715,Bruno Silva,26,2024-03-10,Porto,Feminino
2716,Eduardo Santos,72,2024-05-24,Lisboa,Masculino
2717,Ana Santos,61,2023-03-21,Braga,Feminino
2718,Natália Pereira,47,2024-05-08,Açores,Feminino
2719,Sara Rodrigues,48,2024-07-17,Lisboa,Feminino
2720,Helena Oliveira,67,2024-05-25,Madeira,Masculino
2721,Fernanda Santos,52,2023-08-10,Porto,Masculino
2722,Helena Almeida,46,2024-04-16,Leiria,Masculino
2723,Fernanda Pereira,53,2024-09-01,Lisboa,Masculino
2724,Juliana Almeida,67,2023-09-20,Faro,Masculino
2725,Daniela Santos,70,2022-12-21,Leiria,Feminino
2726,Eduardo Almeida,66,2024-11-26,Madeira,Feminino
2727,Gabriel Nascimento,73,2023-07-02,Évora,Feminino
2728,Ana Nascimento,82,2023-03-30,Setúbal,Feminino
2729,Vanessa Pereira,65,2024-07-25,Porto,Feminino
2730,Fernanda Almeida,44,2024-05-10,Évora,Feminino
2731,Mariana Costa,49,2024-02-26,Faro,Feminino
2732,Vanessa Nascimento,21,2023-01-17,Açores,Masculino
2733,Carlos Nascimento,20,2023-11-17,Açores,Feminino
2734,Leonardo Almeida,20,2023-08-05,Setúbal,Feminino
2735,Natália Santos,73,2024-04-02,Évora,Masculino
2736,Igor Rodrigues,51,2023-08-17,Coimbra,Masculino
2737,Helena Ferreira,84,2023-04-16,Madeira,Masculino
2738,Bruno Almeida,64,2024-10-31,Faro,Masculino
2739,Fernanda Santos,88,2024-10-29,Braga,Masculino
2740,Rafael Costa,75,2024-07-20,Braga,Masculino
2741,Natália Costa,41,2024-04-29,Setúbal,Feminino
2742,Fernanda Lima,26,2024-04-26,Porto,Masculino
2743,Thiago Oliveira,54,2023-06-07,Leiria,Feminino
